Sorter,Sorting Type,Array Size,Run Number,Duration (ms)
BubbleSortUntilNoChange,RANDOM,1000,1,11.31
BubbleSortUntilNoChange,RANDOM,1000,2,6.81
BubbleSortUntilNoChange,RANDOM,1000,3,6.20
BubbleSortUntilNoChange,RANDOM,1000,4,5.79
BubbleSortUntilNoChange,RANDOM,1000,5,5.05
BubbleSortUntilNoChange,RANDOM,1000,6,4.99
BubbleSortUntilNoChange,RANDOM,1000,7,4.98
BubbleSortUntilNoChange,RANDOM,1000,8,3.71
BubbleSortUntilNoChange,RANDOM,1000,9,3.67
BubbleSortUntilNoChange,RANDOM,1000,10,3.25
BubbleSortUntilNoChange,RANDOM,1000,11,3.45
BubbleSortUntilNoChange,RANDOM,1000,12,3.38
BubbleSortUntilNoChange,RANDOM,1000,13,3.22
BubbleSortUntilNoChange,RANDOM,1000,14,3.32
BubbleSortUntilNoChange,RANDOM,1000,15,3.26
BubbleSortUntilNoChange,RANDOM,1000,16,3.24
BubbleSortUntilNoChange,RANDOM,1000,17,3.29
BubbleSortUntilNoChange,RANDOM,1000,18,3.24
BubbleSortUntilNoChange,RANDOM,1000,19,3.30
BubbleSortUntilNoChange,RANDOM,1000,20,5.17
BubbleSortUntilNoChange,RANDOM,1000,21,3.37
BubbleSortUntilNoChange,RANDOM,1000,22,3.20
BubbleSortUntilNoChange,RANDOM,1000,23,4.23
BubbleSortUntilNoChange,RANDOM,1000,24,3.20
BubbleSortUntilNoChange,RANDOM,1000,25,3.32
BubbleSortUntilNoChange,RANDOM,1000,26,3.26
BubbleSortUntilNoChange,RANDOM,1000,27,3.26
BubbleSortUntilNoChange,RANDOM,1000,28,3.30
BubbleSortUntilNoChange,RANDOM,1000,29,3.92
BubbleSortUntilNoChange,RANDOM,1000,30,3.80
BubbleSortUntilNoChange,RANDOM,1000,31,3.47
BubbleSortUntilNoChange,RANDOM,1000,32,3.19
BubbleSortUntilNoChange,RANDOM,1000,33,3.24
BubbleSortUntilNoChange,RANDOM,1000,34,3.30
BubbleSortUntilNoChange,RANDOM,1000,35,3.24
BubbleSortUntilNoChange,RANDOM,1000,36,3.33
BubbleSortUntilNoChange,RANDOM,1000,37,3.24
BubbleSortUntilNoChange,RANDOM,1000,38,3.31
BubbleSortUntilNoChange,RANDOM,1000,39,3.32
BubbleSortUntilNoChange,RANDOM,1000,40,3.59
BubbleSortUntilNoChange,RANDOM,1000,41,3.36
BubbleSortUntilNoChange,RANDOM,1000,42,3.36
BubbleSortUntilNoChange,RANDOM,1000,43,3.38
BubbleSortUntilNoChange,RANDOM,1000,44,3.24
BubbleSortUntilNoChange,RANDOM,1000,45,3.32
BubbleSortUntilNoChange,RANDOM,1000,46,3.27
BubbleSortUntilNoChange,RANDOM,1000,47,3.35
BubbleSortUntilNoChange,RANDOM,1000,48,3.25
BubbleSortUntilNoChange,RANDOM,1000,49,3.28
BubbleSortUntilNoChange,RANDOM,1000,50,3.41
BubbleSortUntilNoChange,RANDOM,5000,1,98.09
BubbleSortUntilNoChange,RANDOM,5000,2,97.71
BubbleSortUntilNoChange,RANDOM,5000,3,96.47
BubbleSortUntilNoChange,RANDOM,5000,4,92.48
BubbleSortUntilNoChange,RANDOM,5000,5,90.91
BubbleSortUntilNoChange,RANDOM,5000,6,92.23
BubbleSortUntilNoChange,RANDOM,5000,7,91.97
BubbleSortUntilNoChange,RANDOM,5000,8,91.76
BubbleSortUntilNoChange,RANDOM,5000,9,91.89
BubbleSortUntilNoChange,RANDOM,5000,10,91.62
BubbleSortUntilNoChange,RANDOM,5000,11,92.06
BubbleSortUntilNoChange,RANDOM,5000,12,92.02
BubbleSortUntilNoChange,RANDOM,5000,13,92.92
BubbleSortUntilNoChange,RANDOM,5000,14,98.28
BubbleSortUntilNoChange,RANDOM,5000,15,91.42
BubbleSortUntilNoChange,RANDOM,5000,16,92.22
BubbleSortUntilNoChange,RANDOM,5000,17,93.11
BubbleSortUntilNoChange,RANDOM,5000,18,92.11
BubbleSortUntilNoChange,RANDOM,5000,19,93.87
BubbleSortUntilNoChange,RANDOM,5000,20,101.99
BubbleSortUntilNoChange,RANDOM,5000,21,91.22
BubbleSortUntilNoChange,RANDOM,5000,22,92.23
BubbleSortUntilNoChange,RANDOM,5000,23,91.80
BubbleSortUntilNoChange,RANDOM,5000,24,92.41
BubbleSortUntilNoChange,RANDOM,5000,25,93.92
BubbleSortUntilNoChange,RANDOM,5000,26,91.46
BubbleSortUntilNoChange,RANDOM,5000,27,91.95
BubbleSortUntilNoChange,RANDOM,5000,28,90.84
BubbleSortUntilNoChange,RANDOM,5000,29,93.55
BubbleSortUntilNoChange,RANDOM,5000,30,91.35
BubbleSortUntilNoChange,RANDOM,5000,31,94.90
BubbleSortUntilNoChange,RANDOM,5000,32,92.44
BubbleSortUntilNoChange,RANDOM,5000,33,90.42
BubbleSortUntilNoChange,RANDOM,5000,34,92.63
BubbleSortUntilNoChange,RANDOM,5000,35,92.60
BubbleSortUntilNoChange,RANDOM,5000,36,94.77
BubbleSortUntilNoChange,RANDOM,5000,37,94.54
BubbleSortUntilNoChange,RANDOM,5000,38,92.30
BubbleSortUntilNoChange,RANDOM,5000,39,92.39
BubbleSortUntilNoChange,RANDOM,5000,40,92.70
BubbleSortUntilNoChange,RANDOM,5000,41,91.72
BubbleSortUntilNoChange,RANDOM,5000,42,92.25
BubbleSortUntilNoChange,RANDOM,5000,43,92.22
BubbleSortUntilNoChange,RANDOM,5000,44,93.37
BubbleSortUntilNoChange,RANDOM,5000,45,94.61
BubbleSortUntilNoChange,RANDOM,5000,46,92.51
BubbleSortUntilNoChange,RANDOM,5000,47,95.91
BubbleSortUntilNoChange,RANDOM,5000,48,96.57
BubbleSortUntilNoChange,RANDOM,5000,49,93.81
BubbleSortUntilNoChange,RANDOM,5000,50,91.81
BubbleSortUntilNoChange,RANDOM,10000,1,400.05
BubbleSortUntilNoChange,RANDOM,10000,2,402.60
BubbleSortUntilNoChange,RANDOM,10000,3,400.55
BubbleSortUntilNoChange,RANDOM,10000,4,410.18
BubbleSortUntilNoChange,RANDOM,10000,5,410.08
BubbleSortUntilNoChange,RANDOM,10000,6,401.18
BubbleSortUntilNoChange,RANDOM,10000,7,400.89
BubbleSortUntilNoChange,RANDOM,10000,8,400.60
BubbleSortUntilNoChange,RANDOM,10000,9,404.20
BubbleSortUntilNoChange,RANDOM,10000,10,420.16
BubbleSortUntilNoChange,RANDOM,10000,11,401.78
BubbleSortUntilNoChange,RANDOM,10000,12,399.72
BubbleSortUntilNoChange,RANDOM,10000,13,404.32
BubbleSortUntilNoChange,RANDOM,10000,14,406.17
BubbleSortUntilNoChange,RANDOM,10000,15,403.44
BubbleSortUntilNoChange,RANDOM,10000,16,402.64
BubbleSortUntilNoChange,RANDOM,10000,17,405.41
BubbleSortUntilNoChange,RANDOM,10000,18,403.40
BubbleSortUntilNoChange,RANDOM,10000,19,399.32
BubbleSortUntilNoChange,RANDOM,10000,20,401.73
BubbleSortUntilNoChange,RANDOM,10000,21,402.44
BubbleSortUntilNoChange,RANDOM,10000,22,400.56
BubbleSortUntilNoChange,RANDOM,10000,23,408.13
BubbleSortUntilNoChange,RANDOM,10000,24,402.10
BubbleSortUntilNoChange,RANDOM,10000,25,399.48
BubbleSortUntilNoChange,RANDOM,10000,26,400.60
BubbleSortUntilNoChange,RANDOM,10000,27,402.42
BubbleSortUntilNoChange,RANDOM,10000,28,401.19
BubbleSortUntilNoChange,RANDOM,10000,29,404.79
BubbleSortUntilNoChange,RANDOM,10000,30,399.09
BubbleSortUntilNoChange,RANDOM,10000,31,399.55
BubbleSortUntilNoChange,RANDOM,10000,32,404.25
BubbleSortUntilNoChange,RANDOM,10000,33,401.62
BubbleSortUntilNoChange,RANDOM,10000,34,401.74
BubbleSortUntilNoChange,RANDOM,10000,35,402.90
BubbleSortUntilNoChange,RANDOM,10000,36,401.37
BubbleSortUntilNoChange,RANDOM,10000,37,401.88
BubbleSortUntilNoChange,RANDOM,10000,38,403.25
BubbleSortUntilNoChange,RANDOM,10000,39,420.43
BubbleSortUntilNoChange,RANDOM,10000,40,400.56
BubbleSortUntilNoChange,RANDOM,10000,41,400.72
BubbleSortUntilNoChange,RANDOM,10000,42,412.38
BubbleSortUntilNoChange,RANDOM,10000,43,405.75
BubbleSortUntilNoChange,RANDOM,10000,44,401.26
BubbleSortUntilNoChange,RANDOM,10000,45,399.81
BubbleSortUntilNoChange,RANDOM,10000,46,400.03
BubbleSortUntilNoChange,RANDOM,10000,47,399.95
BubbleSortUntilNoChange,RANDOM,10000,48,405.37
BubbleSortUntilNoChange,RANDOM,10000,49,401.68
BubbleSortUntilNoChange,RANDOM,10000,50,399.54
BubbleSortUntilNoChange,SORTED,1000,1,0.01
BubbleSortUntilNoChange,SORTED,1000,2,0.00
BubbleSortUntilNoChange,SORTED,1000,3,0.00
BubbleSortUntilNoChange,SORTED,1000,4,0.00
BubbleSortUntilNoChange,SORTED,1000,5,0.00
BubbleSortUntilNoChange,SORTED,1000,6,0.00
BubbleSortUntilNoChange,SORTED,1000,7,0.00
BubbleSortUntilNoChange,SORTED,1000,8,0.00
BubbleSortUntilNoChange,SORTED,1000,9,0.00
BubbleSortUntilNoChange,SORTED,1000,10,0.00
BubbleSortUntilNoChange,SORTED,1000,11,0.00
BubbleSortUntilNoChange,SORTED,1000,12,0.00
BubbleSortUntilNoChange,SORTED,1000,13,0.00
BubbleSortUntilNoChange,SORTED,1000,14,0.00
BubbleSortUntilNoChange,SORTED,1000,15,0.00
BubbleSortUntilNoChange,SORTED,1000,16,0.00
BubbleSortUntilNoChange,SORTED,1000,17,0.00
BubbleSortUntilNoChange,SORTED,1000,18,0.00
BubbleSortUntilNoChange,SORTED,1000,19,0.00
BubbleSortUntilNoChange,SORTED,1000,20,0.00
BubbleSortUntilNoChange,SORTED,1000,21,0.00
BubbleSortUntilNoChange,SORTED,1000,22,0.00
BubbleSortUntilNoChange,SORTED,1000,23,0.00
BubbleSortUntilNoChange,SORTED,1000,24,0.00
BubbleSortUntilNoChange,SORTED,1000,25,0.00
BubbleSortUntilNoChange,SORTED,1000,26,0.00
BubbleSortUntilNoChange,SORTED,1000,27,0.00
BubbleSortUntilNoChange,SORTED,1000,28,0.00
BubbleSortUntilNoChange,SORTED,1000,29,0.00
BubbleSortUntilNoChange,SORTED,1000,30,0.00
BubbleSortUntilNoChange,SORTED,1000,31,0.00
BubbleSortUntilNoChange,SORTED,1000,32,0.00
BubbleSortUntilNoChange,SORTED,1000,33,0.00
BubbleSortUntilNoChange,SORTED,1000,34,0.00
BubbleSortUntilNoChange,SORTED,1000,35,0.00
BubbleSortUntilNoChange,SORTED,1000,36,0.00
BubbleSortUntilNoChange,SORTED,1000,37,0.00
BubbleSortUntilNoChange,SORTED,1000,38,0.00
BubbleSortUntilNoChange,SORTED,1000,39,0.00
BubbleSortUntilNoChange,SORTED,1000,40,0.00
BubbleSortUntilNoChange,SORTED,1000,41,0.00
BubbleSortUntilNoChange,SORTED,1000,42,0.00
BubbleSortUntilNoChange,SORTED,1000,43,0.00
BubbleSortUntilNoChange,SORTED,1000,44,0.00
BubbleSortUntilNoChange,SORTED,1000,45,0.00
BubbleSortUntilNoChange,SORTED,1000,46,0.00
BubbleSortUntilNoChange,SORTED,1000,47,0.00
BubbleSortUntilNoChange,SORTED,1000,48,0.00
BubbleSortUntilNoChange,SORTED,1000,49,0.00
BubbleSortUntilNoChange,SORTED,1000,50,0.00
BubbleSortUntilNoChange,SORTED,5000,1,0.02
BubbleSortUntilNoChange,SORTED,5000,2,0.01
BubbleSortUntilNoChange,SORTED,5000,3,0.01
BubbleSortUntilNoChange,SORTED,5000,4,0.01
BubbleSortUntilNoChange,SORTED,5000,5,0.01
BubbleSortUntilNoChange,SORTED,5000,6,0.01
BubbleSortUntilNoChange,SORTED,5000,7,0.01
BubbleSortUntilNoChange,SORTED,5000,8,0.01
BubbleSortUntilNoChange,SORTED,5000,9,0.01
BubbleSortUntilNoChange,SORTED,5000,10,0.01
BubbleSortUntilNoChange,SORTED,5000,11,0.01
BubbleSortUntilNoChange,SORTED,5000,12,0.02
BubbleSortUntilNoChange,SORTED,5000,13,0.01
BubbleSortUntilNoChange,SORTED,5000,14,0.01
BubbleSortUntilNoChange,SORTED,5000,15,0.01
BubbleSortUntilNoChange,SORTED,5000,16,0.01
BubbleSortUntilNoChange,SORTED,5000,17,0.01
BubbleSortUntilNoChange,SORTED,5000,18,0.01
BubbleSortUntilNoChange,SORTED,5000,19,0.01
BubbleSortUntilNoChange,SORTED,5000,20,0.01
BubbleSortUntilNoChange,SORTED,5000,21,0.01
BubbleSortUntilNoChange,SORTED,5000,22,0.01
BubbleSortUntilNoChange,SORTED,5000,23,0.01
BubbleSortUntilNoChange,SORTED,5000,24,0.02
BubbleSortUntilNoChange,SORTED,5000,25,0.01
BubbleSortUntilNoChange,SORTED,5000,26,0.01
BubbleSortUntilNoChange,SORTED,5000,27,0.01
BubbleSortUntilNoChange,SORTED,5000,28,0.01
BubbleSortUntilNoChange,SORTED,5000,29,0.01
BubbleSortUntilNoChange,SORTED,5000,30,0.01
BubbleSortUntilNoChange,SORTED,5000,31,0.01
BubbleSortUntilNoChange,SORTED,5000,32,0.01
BubbleSortUntilNoChange,SORTED,5000,33,0.01
BubbleSortUntilNoChange,SORTED,5000,34,0.01
BubbleSortUntilNoChange,SORTED,5000,35,0.01
BubbleSortUntilNoChange,SORTED,5000,36,0.01
BubbleSortUntilNoChange,SORTED,5000,37,0.01
BubbleSortUntilNoChange,SORTED,5000,38,0.01
BubbleSortUntilNoChange,SORTED,5000,39,0.01
BubbleSortUntilNoChange,SORTED,5000,40,0.01
BubbleSortUntilNoChange,SORTED,5000,41,0.01
BubbleSortUntilNoChange,SORTED,5000,42,0.01
BubbleSortUntilNoChange,SORTED,5000,43,0.01
BubbleSortUntilNoChange,SORTED,5000,44,0.01
BubbleSortUntilNoChange,SORTED,5000,45,0.01
BubbleSortUntilNoChange,SORTED,5000,46,0.01
BubbleSortUntilNoChange,SORTED,5000,47,0.01
BubbleSortUntilNoChange,SORTED,5000,48,0.01
BubbleSortUntilNoChange,SORTED,5000,49,0.01
BubbleSortUntilNoChange,SORTED,5000,50,0.01
BubbleSortUntilNoChange,SORTED,10000,1,0.05
BubbleSortUntilNoChange,SORTED,10000,2,0.03
BubbleSortUntilNoChange,SORTED,10000,3,0.03
BubbleSortUntilNoChange,SORTED,10000,4,0.03
BubbleSortUntilNoChange,SORTED,10000,5,0.03
BubbleSortUntilNoChange,SORTED,10000,6,0.03
BubbleSortUntilNoChange,SORTED,10000,7,0.03
BubbleSortUntilNoChange,SORTED,10000,8,0.03
BubbleSortUntilNoChange,SORTED,10000,9,0.03
BubbleSortUntilNoChange,SORTED,10000,10,0.03
BubbleSortUntilNoChange,SORTED,10000,11,0.03
BubbleSortUntilNoChange,SORTED,10000,12,0.03
BubbleSortUntilNoChange,SORTED,10000,13,0.03
BubbleSortUntilNoChange,SORTED,10000,14,0.03
BubbleSortUntilNoChange,SORTED,10000,15,0.03
BubbleSortUntilNoChange,SORTED,10000,16,0.03
BubbleSortUntilNoChange,SORTED,10000,17,0.03
BubbleSortUntilNoChange,SORTED,10000,18,0.03
BubbleSortUntilNoChange,SORTED,10000,19,0.03
BubbleSortUntilNoChange,SORTED,10000,20,0.03
BubbleSortUntilNoChange,SORTED,10000,21,0.03
BubbleSortUntilNoChange,SORTED,10000,22,0.03
BubbleSortUntilNoChange,SORTED,10000,23,0.03
BubbleSortUntilNoChange,SORTED,10000,24,0.03
BubbleSortUntilNoChange,SORTED,10000,25,0.03
BubbleSortUntilNoChange,SORTED,10000,26,0.03
BubbleSortUntilNoChange,SORTED,10000,27,0.03
BubbleSortUntilNoChange,SORTED,10000,28,0.03
BubbleSortUntilNoChange,SORTED,10000,29,0.03
BubbleSortUntilNoChange,SORTED,10000,30,0.03
BubbleSortUntilNoChange,SORTED,10000,31,0.03
BubbleSortUntilNoChange,SORTED,10000,32,0.04
BubbleSortUntilNoChange,SORTED,10000,33,0.03
BubbleSortUntilNoChange,SORTED,10000,34,0.03
BubbleSortUntilNoChange,SORTED,10000,35,0.03
BubbleSortUntilNoChange,SORTED,10000,36,0.03
BubbleSortUntilNoChange,SORTED,10000,37,0.03
BubbleSortUntilNoChange,SORTED,10000,38,0.03
BubbleSortUntilNoChange,SORTED,10000,39,0.03
BubbleSortUntilNoChange,SORTED,10000,40,0.03
BubbleSortUntilNoChange,SORTED,10000,41,0.03
BubbleSortUntilNoChange,SORTED,10000,42,0.03
BubbleSortUntilNoChange,SORTED,10000,43,0.05
BubbleSortUntilNoChange,SORTED,10000,44,0.03
BubbleSortUntilNoChange,SORTED,10000,45,0.03
BubbleSortUntilNoChange,SORTED,10000,46,0.03
BubbleSortUntilNoChange,SORTED,10000,47,0.03
BubbleSortUntilNoChange,SORTED,10000,48,0.03
BubbleSortUntilNoChange,SORTED,10000,49,0.03
BubbleSortUntilNoChange,SORTED,10000,50,0.03
BubbleSortUntilNoChange,REVERSE_SORTED,1000,1,3.42
BubbleSortUntilNoChange,REVERSE_SORTED,1000,2,3.41
BubbleSortUntilNoChange,REVERSE_SORTED,1000,3,3.48
BubbleSortUntilNoChange,REVERSE_SORTED,1000,4,3.53
BubbleSortUntilNoChange,REVERSE_SORTED,1000,5,3.48
BubbleSortUntilNoChange,REVERSE_SORTED,1000,6,3.43
BubbleSortUntilNoChange,REVERSE_SORTED,1000,7,3.43
BubbleSortUntilNoChange,REVERSE_SORTED,1000,8,3.82
BubbleSortUntilNoChange,REVERSE_SORTED,1000,9,3.47
BubbleSortUntilNoChange,REVERSE_SORTED,1000,10,3.50
BubbleSortUntilNoChange,REVERSE_SORTED,1000,11,3.43
BubbleSortUntilNoChange,REVERSE_SORTED,1000,12,3.45
BubbleSortUntilNoChange,REVERSE_SORTED,1000,13,3.44
BubbleSortUntilNoChange,REVERSE_SORTED,1000,14,3.44
BubbleSortUntilNoChange,REVERSE_SORTED,1000,15,3.97
BubbleSortUntilNoChange,REVERSE_SORTED,1000,16,3.68
BubbleSortUntilNoChange,REVERSE_SORTED,1000,17,3.40
BubbleSortUntilNoChange,REVERSE_SORTED,1000,18,3.41
BubbleSortUntilNoChange,REVERSE_SORTED,1000,19,3.50
BubbleSortUntilNoChange,REVERSE_SORTED,1000,20,3.45
BubbleSortUntilNoChange,REVERSE_SORTED,1000,21,3.44
BubbleSortUntilNoChange,REVERSE_SORTED,1000,22,3.43
BubbleSortUntilNoChange,REVERSE_SORTED,1000,23,3.45
BubbleSortUntilNoChange,REVERSE_SORTED,1000,24,3.44
BubbleSortUntilNoChange,REVERSE_SORTED,1000,25,3.46
BubbleSortUntilNoChange,REVERSE_SORTED,1000,26,3.48
BubbleSortUntilNoChange,REVERSE_SORTED,1000,27,3.44
BubbleSortUntilNoChange,REVERSE_SORTED,1000,28,3.43
BubbleSortUntilNoChange,REVERSE_SORTED,1000,29,3.43
BubbleSortUntilNoChange,REVERSE_SORTED,1000,30,3.43
BubbleSortUntilNoChange,REVERSE_SORTED,1000,31,3.51
BubbleSortUntilNoChange,REVERSE_SORTED,1000,32,3.40
BubbleSortUntilNoChange,REVERSE_SORTED,1000,33,3.45
BubbleSortUntilNoChange,REVERSE_SORTED,1000,34,3.41
BubbleSortUntilNoChange,REVERSE_SORTED,1000,35,3.42
BubbleSortUntilNoChange,REVERSE_SORTED,1000,36,3.44
BubbleSortUntilNoChange,REVERSE_SORTED,1000,37,3.43
BubbleSortUntilNoChange,REVERSE_SORTED,1000,38,3.44
BubbleSortUntilNoChange,REVERSE_SORTED,1000,39,3.90
BubbleSortUntilNoChange,REVERSE_SORTED,1000,40,4.16
BubbleSortUntilNoChange,REVERSE_SORTED,1000,41,4.19
BubbleSortUntilNoChange,REVERSE_SORTED,1000,42,3.72
BubbleSortUntilNoChange,REVERSE_SORTED,1000,43,3.70
BubbleSortUntilNoChange,REVERSE_SORTED,1000,44,3.61
BubbleSortUntilNoChange,REVERSE_SORTED,1000,45,4.13
BubbleSortUntilNoChange,REVERSE_SORTED,1000,46,3.49
BubbleSortUntilNoChange,REVERSE_SORTED,1000,47,3.44
BubbleSortUntilNoChange,REVERSE_SORTED,1000,48,3.46
BubbleSortUntilNoChange,REVERSE_SORTED,1000,49,3.43
BubbleSortUntilNoChange,REVERSE_SORTED,1000,50,3.47
BubbleSortUntilNoChange,REVERSE_SORTED,5000,1,97.45
BubbleSortUntilNoChange,REVERSE_SORTED,5000,2,87.51
BubbleSortUntilNoChange,REVERSE_SORTED,5000,3,87.26
BubbleSortUntilNoChange,REVERSE_SORTED,5000,4,87.98
BubbleSortUntilNoChange,REVERSE_SORTED,5000,5,87.64
BubbleSortUntilNoChange,REVERSE_SORTED,5000,6,88.26
BubbleSortUntilNoChange,REVERSE_SORTED,5000,7,88.23
BubbleSortUntilNoChange,REVERSE_SORTED,5000,8,88.13
BubbleSortUntilNoChange,REVERSE_SORTED,5000,9,87.73
BubbleSortUntilNoChange,REVERSE_SORTED,5000,10,88.02
BubbleSortUntilNoChange,REVERSE_SORTED,5000,11,87.13
BubbleSortUntilNoChange,REVERSE_SORTED,5000,12,92.69
BubbleSortUntilNoChange,REVERSE_SORTED,5000,13,87.66
BubbleSortUntilNoChange,REVERSE_SORTED,5000,14,89.06
BubbleSortUntilNoChange,REVERSE_SORTED,5000,15,89.28
BubbleSortUntilNoChange,REVERSE_SORTED,5000,16,87.63
BubbleSortUntilNoChange,REVERSE_SORTED,5000,17,88.60
BubbleSortUntilNoChange,REVERSE_SORTED,5000,18,88.12
BubbleSortUntilNoChange,REVERSE_SORTED,5000,19,87.75
BubbleSortUntilNoChange,REVERSE_SORTED,5000,20,88.03
BubbleSortUntilNoChange,REVERSE_SORTED,5000,21,87.92
BubbleSortUntilNoChange,REVERSE_SORTED,5000,22,87.52
BubbleSortUntilNoChange,REVERSE_SORTED,5000,23,88.48
BubbleSortUntilNoChange,REVERSE_SORTED,5000,24,91.89
BubbleSortUntilNoChange,REVERSE_SORTED,5000,25,87.44
BubbleSortUntilNoChange,REVERSE_SORTED,5000,26,90.22
BubbleSortUntilNoChange,REVERSE_SORTED,5000,27,89.64
BubbleSortUntilNoChange,REVERSE_SORTED,5000,28,88.24
BubbleSortUntilNoChange,REVERSE_SORTED,5000,29,87.26
BubbleSortUntilNoChange,REVERSE_SORTED,5000,30,87.49
BubbleSortUntilNoChange,REVERSE_SORTED,5000,31,90.69
BubbleSortUntilNoChange,REVERSE_SORTED,5000,32,87.60
BubbleSortUntilNoChange,REVERSE_SORTED,5000,33,89.27
BubbleSortUntilNoChange,REVERSE_SORTED,5000,34,87.46
BubbleSortUntilNoChange,REVERSE_SORTED,5000,35,87.98
BubbleSortUntilNoChange,REVERSE_SORTED,5000,36,87.65
BubbleSortUntilNoChange,REVERSE_SORTED,5000,37,88.23
BubbleSortUntilNoChange,REVERSE_SORTED,5000,38,88.41
BubbleSortUntilNoChange,REVERSE_SORTED,5000,39,87.45
BubbleSortUntilNoChange,REVERSE_SORTED,5000,40,88.09
BubbleSortUntilNoChange,REVERSE_SORTED,5000,41,88.46
BubbleSortUntilNoChange,REVERSE_SORTED,5000,42,87.56
BubbleSortUntilNoChange,REVERSE_SORTED,5000,43,87.15
BubbleSortUntilNoChange,REVERSE_SORTED,5000,44,87.49
BubbleSortUntilNoChange,REVERSE_SORTED,5000,45,91.00
BubbleSortUntilNoChange,REVERSE_SORTED,5000,46,88.13
BubbleSortUntilNoChange,REVERSE_SORTED,5000,47,91.79
BubbleSortUntilNoChange,REVERSE_SORTED,5000,48,87.61
BubbleSortUntilNoChange,REVERSE_SORTED,5000,49,87.89
BubbleSortUntilNoChange,REVERSE_SORTED,5000,50,87.98
BubbleSortUntilNoChange,REVERSE_SORTED,10000,1,351.18
BubbleSortUntilNoChange,REVERSE_SORTED,10000,2,349.42
BubbleSortUntilNoChange,REVERSE_SORTED,10000,3,348.29
BubbleSortUntilNoChange,REVERSE_SORTED,10000,4,350.06
BubbleSortUntilNoChange,REVERSE_SORTED,10000,5,354.99
BubbleSortUntilNoChange,REVERSE_SORTED,10000,6,350.86
BubbleSortUntilNoChange,REVERSE_SORTED,10000,7,359.09
BubbleSortUntilNoChange,REVERSE_SORTED,10000,8,353.48
BubbleSortUntilNoChange,REVERSE_SORTED,10000,9,349.35
BubbleSortUntilNoChange,REVERSE_SORTED,10000,10,351.00
BubbleSortUntilNoChange,REVERSE_SORTED,10000,11,349.61
BubbleSortUntilNoChange,REVERSE_SORTED,10000,12,350.91
BubbleSortUntilNoChange,REVERSE_SORTED,10000,13,354.96
BubbleSortUntilNoChange,REVERSE_SORTED,10000,14,349.69
BubbleSortUntilNoChange,REVERSE_SORTED,10000,15,348.76
BubbleSortUntilNoChange,REVERSE_SORTED,10000,16,349.17
BubbleSortUntilNoChange,REVERSE_SORTED,10000,17,350.51
BubbleSortUntilNoChange,REVERSE_SORTED,10000,18,349.30
BubbleSortUntilNoChange,REVERSE_SORTED,10000,19,351.65
BubbleSortUntilNoChange,REVERSE_SORTED,10000,20,352.20
BubbleSortUntilNoChange,REVERSE_SORTED,10000,21,355.88
BubbleSortUntilNoChange,REVERSE_SORTED,10000,22,350.16
BubbleSortUntilNoChange,REVERSE_SORTED,10000,23,349.84
BubbleSortUntilNoChange,REVERSE_SORTED,10000,24,350.49
BubbleSortUntilNoChange,REVERSE_SORTED,10000,25,348.63
BubbleSortUntilNoChange,REVERSE_SORTED,10000,26,348.12
BubbleSortUntilNoChange,REVERSE_SORTED,10000,27,351.10
BubbleSortUntilNoChange,REVERSE_SORTED,10000,28,351.79
BubbleSortUntilNoChange,REVERSE_SORTED,10000,29,350.27
BubbleSortUntilNoChange,REVERSE_SORTED,10000,30,351.22
BubbleSortUntilNoChange,REVERSE_SORTED,10000,31,351.55
BubbleSortUntilNoChange,REVERSE_SORTED,10000,32,348.82
BubbleSortUntilNoChange,REVERSE_SORTED,10000,33,349.05
BubbleSortUntilNoChange,REVERSE_SORTED,10000,34,350.47
BubbleSortUntilNoChange,REVERSE_SORTED,10000,35,356.44
BubbleSortUntilNoChange,REVERSE_SORTED,10000,36,368.26
BubbleSortUntilNoChange,REVERSE_SORTED,10000,37,352.95
BubbleSortUntilNoChange,REVERSE_SORTED,10000,38,349.21
BubbleSortUntilNoChange,REVERSE_SORTED,10000,39,349.47
BubbleSortUntilNoChange,REVERSE_SORTED,10000,40,349.22
BubbleSortUntilNoChange,REVERSE_SORTED,10000,41,350.97
BubbleSortUntilNoChange,REVERSE_SORTED,10000,42,367.58
BubbleSortUntilNoChange,REVERSE_SORTED,10000,43,360.52
BubbleSortUntilNoChange,REVERSE_SORTED,10000,44,365.28
BubbleSortUntilNoChange,REVERSE_SORTED,10000,45,359.30
BubbleSortUntilNoChange,REVERSE_SORTED,10000,46,359.20
BubbleSortUntilNoChange,REVERSE_SORTED,10000,47,361.08
BubbleSortUntilNoChange,REVERSE_SORTED,10000,48,358.76
BubbleSortUntilNoChange,REVERSE_SORTED,10000,49,359.07
BubbleSortUntilNoChange,REVERSE_SORTED,10000,50,358.26
BubbleSortUntilNoChange,ALL_EQUAL,1000,1,0.28
BubbleSortUntilNoChange,ALL_EQUAL,1000,2,0.01
BubbleSortUntilNoChange,ALL_EQUAL,1000,3,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,4,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,5,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,6,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,7,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,8,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,9,0.00
